atom_name,key,0
-6,28488356.497887764,1
-6,28488366.90159538,1
-6,28752094.25101297,1
-6,28752158.72658646,1
-6,28958349.330393665,1
-6,28958364.49118245,1
-6,28958376.694836617,1
-6,28958376.97657263,1
-6,28958401.749864887,1
-6,28958403.01148244,1
-6,28958403.478321392,1
-6,28958403.532859165,1
-6,28958404.955010187,1
-6,28958415.38254894,1
-6,28958415.415704582,1
-6,28958415.417260204,1
-6,28958440.751148596,1
-6,28958448.072710678,1
-6,28958450.488630977,1
-6,28958450.991591606,1
-6,28958451.944503263,1
-6,28958467.548930615,1
-6,28958468.091958173,1
-6,28958472.115218133,1
-6,28958498.175556477,1
-6,28958499.727774173,1
-6,28958502.744991045,1
-6,28958555.599502772,1
-6,28963415.116632912,2
-6,28963497.75555772,1
-6,28965981.433915485,1
-6,28965984.995453577,1
-6,28966020.727774173,1
-6,29512483.400369715,1
-6,29512490.269697584,1
-6,29512525.49913618,1
-6,29783176.646647327,1
-6,29783177.269697584,1
-6,29783181.767587047,1
-6,29783211.071623642,1
-6,30056450.36438398,1
-6,30056522.077794936,1
-6,30058931.659500346,1
-6,30058977.69757987,1
-6,30059019.631576397,1
-6,30059033.667930156,1
-6,30059100.91495502,1
-6,30217414.727486208,1
-6,30217418.78453652,1
-6,30217421.57978748,1
-6,30217423.693675224,1
-6,30217423.860364296,1
-6,30217429.46096714,1
-6,30217436.427479986,1
-6,30217436.59461212,1
-6,30217451.321751785,1
-6,30217451.362321448,1
-6,30217453.090371866,1
-6,30217453.921393454,1
-6,30217458.620833714,1
-6,30217463.07587201,1
-6,30217464.714080717,1
-6,30217466.08348889,1
-6,30217466.225607663,1
-6,30217470.80382051,1
-6,30217476.96956088,1
-6,30217479.138545122,1
-6,30217489.355375394,1
-6,30217490.78453652,1
-6,30217491.357102413,1
-6,30217491.773948062,2
-6,30217495.300669175,1
-6,30217502.901429925,1
-6,30217505.090206835,1
-6,30217510.757482138,1
-6,30217511.07587201,1
-6,30217512.69591612,1
-6,30217522.864102654,1
-6,30217523.890760876,1
-6,30217523.922629714,1
-6,30217524.817435995,1
-6,30217524.827075288,1
-6,30217524.840916436,1
-6,30217526.436839893,2
-6,30217527.69090808,1
-6,30217527.957021244,1
-6,30217531.398884118,2
-6,30217531.96552157,2
-6,30217536.163705878,1
-6,30217543.300669175,1
-6,30217544.13489043,2
-6,30217556.93175128,1
-6,30217564.06471465,1
-6,30217584.298738495,1
-6,30222685.95351365,1
-6,30222687.199451428,1
-6,30222702.80382051,1
-6,30222755.890760876,1
-6,30222772.04813185,1
-6,30222778.189905073,1
-6,30222800.125208046,1
-6,30225314.08348889,1
-6,30225327.138545122,1
-6,30225339.219229773,1
-6,30225351.435981143,1
-6,30225358.757482138,1
-6,30225362.121660806,1
-6,30225421.217998672,1
-6,30225429.171350777,1
-6,30225452.539678674,1
-6,30225464.734581985,1
-6,30793000.29882471,1
-6,30793025.41389286,1
-6,30793068.218709726,1
-6,30793094.95089606,1
-6,30795622.952111054,1
-6,30795678.82518558,1
-6,30795682.158188388,1
-6,30795698.44441954,1
-6,30795718.602292094,1
-6,30795751.179513928,1
-6,30795762.529013142,1
-6,31078078.952111054,2
-6,31078105.596832324,1
-6,31078133.33560728,2
-6,31078134.82518558,1
-6,31078138.158188388,1
-6,31078173.99271023,1
-6,31078174.602292094,1
-6,31078189.667104844,1
-6,31078218.529013142,1
-6,31078243.691236954,2
-6,31080788.693462454,1
-6,31363244.102367524,1
-6,31363246.71901022,1
-6,31363258.71910841,1
-6,31363300.657754447,3
-6,31365841.775130797,1
-6,31365846.42471627,1
-6,31365881.560251962,1
-6,31365889.81486595,1
-6,31365910.71901022,1
-6,31365921.09201415,1
-6,31365941.26776658,1
-6,31365959.952032596,1
-6,31365964.657754447,1
-6,31365991.42900341,1
-6,31476433.71690506,1
-6,31476437.578052424,1
-6,31476464.543118183,1
-6,31476483.055911694,1
-6,31476521.91010995,1
-6,31476530.853945296,1
-6,31476539.90891389,1
-6,31476546.618817776,1
-6,31476561.20740459,1
-6,31476573.747377228,1
-6,31476574.079033345,1
-6,31476590.080041554,1
-6,31476595.83908497,1
-6,31476610.656151116,1
-6,31476621.06000831,1
-6,31476628.966010902,1
-6,31476636.233959593,1
-6,31481962.37486563,1
-6,31481965.020193502,1
-6,31481977.672311276,1
-6,31481988.551625915,1
-6,31484783.50595992,1
-6,32078872.95073982,1
-6,32078907.520327006,1
-6,32078945.553371824,2
-6,32373077.587937023,1
-6,32670132.780211885,1
-6,32672775.76657929,1
-6,32735521.510268945,1
-6,32735547.022253126,1
-6,32735550.72906233,1
-6,32735569.28673635,1
-6,32735574.26456952,1
-6,32735575.941879254,1
-6,32735594.290685598,1
-6,32735594.41814816,1
-6,32735621.091269266,1
-6,32735628.226549085,1
-6,32735634.75939722,1
-6,32735638.83724246,1
-6,32735650.999515526,1
-6,32735651.97933156,1
-6,32735658.596071877,1
-6,32735677.419326115,1
-6,32735689.774343155,1
-6,32741212.907698534,1
-6,32741240.909860253,1
-6,32744088.851515602,1
-6,32744147.10024517,1
-6,32744155.723243218,1
-6,32744182.25501447,1
-6,32744187.864363417,1
-6,32744204.332713757,1
-6,33359194.56914977,1
-6,33361948.50125099,1
-6,33362006.731454503,1
-6,33667915.34356679,1
-6,33667931.88737446,1
-6,33667951.064086236,1
-6,33667957.69570078,1
-6,33667983.088037424,1
-6,33668038.88936358,1
-6,33668070.15643091,1
-6,33976967.3386448,1
-6,33979713.32693329,1
-6,33979736.69559441,1
-6,33979769.79008046,1
-6,33994550.17344177,1
-6,33994578.90761163,1
-6,33994591.69342198,1
-6,33994596.257603586,1
-6,33994606.433133885,1
-6,33994659.34711549,1
-6,33994711.09698776,1
-6,33994714.53795843,1
-6,33994714.59633557,1
-6,33994776.23228738,1
-6,33994815.051237404,1
-6,33994826.312459774,1
-6,34003526.40514526,2
-6,34003537.977742404,1
-6,34003539.48381215,1
-6,34003566.26643671,1
-6,34003566.78429499,1
-6,34003611.461080804,1
-6,34003655.312459774,1
-6,34642094.984932065,1
-6,34642138.14462996,1
-6,34642187.26073168,1
-6,34642199.55296194,1
-6,34645200.500492945,1
-6,34645232.97013979,1
-6,34962857.49047879,1
-6,34962859.71562947,1
-6,34962923.874971986,3
-6,34965849.15126896,1
-6,34965849.43796869,1
-6,35253634.67688499,1
-6,35253654.48151054,1
-6,35253656.56960607,1
-6,35253661.33709168,1
-6,35253666.20741872,1
-6,35253696.44576593,1
-6,35253706.69548769,1
-6,35253726.78319145,1
-6,35253732.19371414,1
-6,35253733.0002727,1
-6,35253744.568729885,1
-6,35253745.65737217,1
-6,35253748.67229314,1
-6,35253751.598745845,1
-6,35253766.2376526,1
-6,35253768.56193221,1
-6,35253782.78319145,1
-6,35253788.33307591,1
-6,35253789.0002727,1
-6,35253835.58766512,1
-6,35259812.23136993,1
-6,35259815.11298863,1
-6,35262909.371758536,1
-6,35262912.105241306,1
-6,35262991.58766512,1
-6,35263004.515194915,1
-6,35263049.99069903,1
-6,35283649.74016347,1
-6,35286577.35280581,1
-6,35286587.49047879,1
-6,35286625.41643072,1
-6,35286640.91866887,1
-6,35286646.74016347,1
-6,35286670.88028346,1
-6,35286674.942769624,1
-6,35286770.813208066,1
-6,35925230.67217859,1
-6,35928240.878710955,1
-6,35928252.309039526,1
-6,36257716.939011835,1
-6,36257815.27038841,2
-6,36257824.12938318,1
-6,36257828.01788645,1
-6,36257861.60937873,1
-6,36257888.11162232,1
-6,36257908.54276624,1
-6,36512663.06622612,1
-6,36512663.39484284,1
-6,36512663.801367454,1
-6,36512668.22371403,1
-6,36512715.68514229,1
-6,36512716.379797526,1
-6,36512721.27160987,1
-6,36512723.07517819,1
-6,36512749.26256278,1
-6,36512749.89864162,1
-6,36512751.75630953,1
-6,36512754.79395159,1
-6,36512755.22371403,1
-6,36512777.15953971,1
-6,36512786.454340115,1
-6,36512801.572981626,1
-6,36512818.85899993,1
-6,36512828.049231976,1
-6,36512832.11986353,1
-6,36512840.33579071,1
-6,36512842.724440694,1
-6,36512887.401296355,1
-6,36519038.92007389,1
-6,36519045.28166375,1
-6,36519110.90274652,1
-6,36519121.846078604,1
-6,36519187.59899554,1
-6,36519217.026293054,1
-6,36522269.454340115,1
-6,36522318.03488884,1
-6,36522422.02711173,1
-6,36590454.67217859,1
-6,36590517.60071352,1
-6,36590548.833837315,1
-6,36593589.334093004,1
-6,36593625.60071352,1
-6,36593656.833837315,1
-6,37208141.19262048,1
-6,37208186.88618932,1
-6,37211447.02691351,1
-6,37211451.97260758,1
-6,37552630.248548895,1
-6,37552693.3743792,1
-6,37552702.03570565,1
-6,37552728.780622415,1
-6,37552793.78285819,1
-6,37552878.00191132,1
-6,37555885.1628437,1
-6,37555914.1628437,1
-6,37555932.09823597,1
-5,1259059.3592033924,1
-5,1259059.361208166,1
-5,1259060.1905266973,1
-5,1259060.999581603,1
-5,1259061.5280519172,1
-5,1259061.8629873784,1
-5,1259062.322011547,1
-5,1259062.3441954493,1
-5,1259063.4541421372,1
-5,1259063.5341629263,2
-5,1259063.660398937,3
-5,1259064.1831071726,1
-5,1259064.4242877099,2
-5,1259278.0394946467,1
-5,1259279.5280519172,1
-5,1259279.8629873784,1
-5,1259280.0221040342,1
-5,1259393.04031797,1
-5,1283041.5547866032,1
-5,1294920.8629873784,1
-5,1294921.1159716316,1
-5,1294921.1567913722,1
-5,1294921.8575025338,1
-5,1294922.4242877099,1
-5,1294922.4541421372,1
-5,1294922.6704188283,1
-5,1294923.0522872526,1
-5,1294923.5635817272,1
-5,1294923.7407509976,2
-5,1294925.2629832895,1
-5,1295033.2762013797,1
-5,1295035.9914495556,1
-5,1306803.3850384562,1
-5,1306909.374358696,1
-5,2518120.073240276,1
-5,2518120.178463624,1
-5,2518120.465913474,1
-5,2518120.9964836515,1
-5,2518121.9341834416,1
-5,2518122.0243866635,1
-5,2518122.496225355,1
-5,2518125.0442080684,1
-5,2518125.1540711047,1
-5,2518126.6640600134,1
-5,2518126.7150050676,1
-5,2518127.2879861654,1
-5,2518127.9082842744,2
-5,2518128.0683258525,1
-5,2518128.771125444,1
-5,2518129.366214345,2
-5,2518129.8485754197,1
-5,2518562.7150050676,1
-5,2518782.3419202515,1
-5,2566089.1458152113,1
-5,2566092.481501995,1
-5,2566311.837958913,1
-5,2589838.0243866635,1
-5,2589845.1458152113,1
-5,2589847.1045745052,1
-5,2589847.366214345,1
-5,2589848.205625243,1
-5,2589848.481501995,1
-5,2589849.837958913,2
-5,2589851.525966579,1
-5,2590072.982899111,1
-5,2590073.08063594,1
-5,2590075.08063594,1
-5,2613610.6858077566,1
-5,2613821.8298574323,1
-5,2613822.018142312,1
-5,2613835.525966579,1
-5,3777185.439171797,1
-5,3777186.6264019096,1
-5,3777187.5889621354,1
-5,3777188.066312103,1
-5,3777189.032586348,1
-5,3777190.4960900205,2
-5,3777191.2549450286,1
-5,3777192.480277719,1
-5,3777196.057450618,1
-5,3777198.690745182,1
-5,3777200.5377472937,1
-5,3777838.2443380333,1
-5,3778170.029656921,1
-5,3778173.480277719,1
-5,3778174.0128803775,1
-5,3778179.690745182,1
-5,3778181.12095391,2
-5,3778181.5377472937,1
-5,3849131.347914895,1
-5,3849134.16332729,1
-5,3849461.832949068,1
-5,3849465.3593419474,1
-5,3849470.7889498686,1
-5,3884757.401275162,1
-5,3884757.7139463318,1
-5,3884760.8870405057,1
-5,3884764.4960900205,1
-5,3884768.16332729,1
-5,3884768.2187228175,1
-5,3884769.2728631296,1
-5,3884771.5493215183,1
-5,3884771.7277807537,2
-5,3884772.8084378643,1
-5,3885099.1709771845,1
-5,3885110.12095391,1
-5,3885111.3593419474,1
-5,3920414.407077232,2
-5,3920416.5287116347,1
-5,3920728.71966578,1
-5,3920740.9488318297,1
-5,3920740.974348667,1
-5,3920744.5377472937,1
-5,5036236.277754484,1
-5,5036241.285261775,1
-5,5036241.682769221,1
-5,5036243.911348418,1
-5,5036245.516054007,1
-5,5036246.7757266695,2
-5,5036250.223913537,1
-5,5036250.285122141,1
-5,5036251.911348418,1
-5,5036252.288046188,1
-5,5036254.223913537,1
-5,5036254.7757266695,1
-5,5036255.339926705,1
-5,5036255.627165489,1
-5,5036258.7757266695,1
-5,5036266.201625855,1
-5,5036267.716996391,1
-5,5037128.816568549,1
-5,5037129.136651705,1
-5,5037131.73242869,2
-5,5037562.21525464,1
-5,5037562.328120027,1
-5,5037563.339926705,1
-5,5037565.683840503,1
-5,5132169.112859962,1
-5,5179682.267622998,1
-5,5179688.3605545685,1
-5,5179689.641595748,1
-5,5179691.217769721,2
-5,5179692.110598757,2
-5,5179695.970374338,1
-5,5179697.96300399,1
-5,5179699.716996391,1
-5,5227645.036284624,1
-5,5227652.540153825,1
-5,6295301.94615906,1
-5,6295303.029891922,1
-5,6295304.719965413,1
-5,6295305.139185523,2
-5,6295308.313346643,1
-5,6295313.084528748,1
-5,6295313.106402677,1
-5,6295314.385177762,1
-5,6295314.719965413,1
-5,6295315.610057735,1
-5,6295315.80604083,1
-5,6295318.287512668,2
-5,6295318.991209129,1
-5,6295322.301994685,1
-5,6295326.12143855,1
-5,6295327.429084363,1
-5,6296401.640259586,1
-5,6296405.610057735,1
-5,6296941.457844226,1
-5,6296942.529156754,1
-5,6296953.0190683,1
-5,6296954.121919344,1
-5,6296966.265569912,1
-5,6415236.094897282,1
-5,6415777.703754988,1
-5,6415781.094897282,1
-5,6415785.314916448,1
-5,6474596.054871005,1
-5,6474601.773933016,1
-5,6474603.032888403,1
-5,6474605.720977247,1
-5,6474609.579858159,1
-5,6474610.70069321,1
-5,6474613.42781361,1
-5,6474616.6708146315,1
-5,6474626.094897282,1
-5,6534014.42919322,1
-5,6534023.002032319,1
-5,6534563.873044389,1
-5,6534569.42919322,1
-5,6534578.957247778,1
-5,7554361.167248997,1
-5,7554364.989450955,1
-5,7554367.591680068,1
-5,7554371.1375227915,1
-5,7554374.168311504,1
-5,7554375.069080569,1
-5,7554376.43933156,1
-5,7554384.77036648,1
-5,7554385.724852823,1
-5,7554385.960555438,1
-5,7554391.545726259,1
-5,7554393.02251297,1
-5,7554394.897663659,1
-5,7554397.310230738,1
-5,7554398.381490364,1
-5,7554399.8024387825,1
-5,7556343.82288196,1
-5,7556347.960555438,1
-5,7556350.847653268,1
-5,7556356.897663659,1
-5,7698281.814154464,1
-5,7769522.169289943,1
-5,7769522.328719619,1
-5,7769523.901434497,1
-5,7769531.132624206,1
-5,7769537.437445635,1
-5,7769542.897663659,1
-5,7769551.513876738,1
-5,7770206.452774952,1
-5,7770209.024094437,1
-5,7840817.515031864,1
-5,7841466.657208279,1
-5,7841495.814154464,1
-5,7841503.513876738,1
-5,8813421.514423747,1
-5,8813428.876819408,1
-5,8813430.747260664,1
-5,8813431.46850875,1
-5,8813432.311264984,1
-5,8813432.607521672,1
-5,8813434.024734193,1
-5,8813438.46850875,1
-5,8813440.15472824,2
-5,8813445.097589878,1
-5,8813447.594871733,1
-5,8813448.097539606,2
-5,8813449.06542756,1
-5,8813450.17899496,1
-5,8813450.563498091,1
-5,8813450.739140484,2
-5,8813451.622792559,1
-5,8813453.822262146,1
-5,8813455.28175021,1
-5,8813464.94507209,1
-5,8813466.602845246,1
-5,8813469.254743684,1
-5,8814952.276462527,2
-5,8815727.748963747,1
-5,8815745.97001397,1
-5,8815758.254743684,1
-5,8982088.21968835,1
-5,8982093.932856195,1
-5,9064444.646043764,1
-5,9064444.828546362,2
-5,9064464.800718108,1
-5,9064468.698155092,1
-5,9064472.185256982,1
-5,9064482.840883026,1
-5,9065239.402532816,1
-5,9065254.171797877,1
-5,9065258.282225791,1
-5,9147634.949846875,1
-5,9148396.94014689,1
-5,9148411.949846875,1
-5,10072468.669248726,1
-5,10072477.90135463,2
-5,10072479.183363723,1
-5,10072489.759657994,1
-5,10072495.482482664,1
-5,10072499.224415338,2
-5,10072501.535245996,1
-5,10072501.903899027,1
-5,10072509.86002027,1
-5,10072518.084501777,2
-5,10072518.551453339,1
-5,10075106.93255076,1
-5,10075129.36048864,1
-5,10075132.367681006,1
-5,10075146.62491186,2
-5,10075147.508653818,1
-5,10075151.32254376,1
-5,10264367.418298021,1
-5,10264368.940748677,1
-5,10265228.367681006,1
-5,10265231.583260845,1
-5,10265233.221197514,1
-5,10265240.940748677,1
-5,10359391.418298021,1
-5,10359402.351835651,1
-5,10359409.103866316,1
-5,10360271.866526155,1
-5,10454427.582886342,1
-5,10454440.085539285,1
-5,10454445.743231026,1
-5,10455277.358702475,1
-5,10455315.508653818,1
-5,10455321.221197514,1
-5,11331533.577492023,1
-5,11331533.70437283,1
-5,11331537.030939823,1
-5,11331539.206284188,1
-5,11331549.714740274,1
-5,11331550.050533941,1
-5,11331555.82752782,1
-5,11331556.11448355,1
-5,11331566.69331997,1
-5,11331568.898103923,1
-5,11331569.097759044,2
-5,11331573.488270061,1
-5,11331578.734358445,1
-5,11331579.807466337,1
-5,11331596.465346105,1
-5,11331603.613241881,1
-5,11334497.920728972,1
-5,11334498.153540285,1
-5,11334516.234322939,1
-5,11334523.943590432,1
-5,11334533.172351854,1
-5,11334535.846495489,1
-5,11334540.078025842,1
-5,11548385.489981871,1
-5,11548385.656168452,1
-5,11548403.36286173,1
-5,11654280.317515392,1
-5,11654283.753934914,1
-5,11654286.493845323,1
-5,11654294.55404413,1
-5,11654299.898103923,1
-5,11654306.656168452,1
-5,11761245.221231695,1
-5,11762176.4404892,1
-5,11762192.512931554,1
-5,11762219.465346105,1
-5,11762224.923046,1
-5,11762225.772547795,1
-5,12590589.511793345,1
-5,12590590.905266972,1
-5,12590592.509272639,1
-5,12590605.706923053,1
-5,12590609.344414731,1
-5,12590609.511793345,1
-5,12590618.439316673,1
-5,12590619.511793345,1
-5,12590619.60310333,1
-5,12590627.629873784,1
-5,12590629.103058789,1
-5,12590629.221040344,1
-5,12590640.567913722,1
-5,12590647.85562722,1
-5,12590650.831071727,1
-5,12590654.728607927,1
-5,12590658.829439431,1
-5,12590662.850384563,1
-5,12590664.635817273,1
-5,12592771.876813589,1
-5,12592772.73349321,1
-5,12592784.366201378,1
-5,12593879.45158945,1
-5,12593889.60310333,1
-5,12593904.75462492,1
-5,12593915.709601259,1
-5,12593925.704188282,1
-5,12593934.635817273,1
-5,12593940.792490978,1
-5,12830481.629832895,1
-5,12949198.995816031,1
-5,12949222.41614069,1
-5,12949239.522872526,1
-5,12949246.407509975,1
-5,13069113.14928716,1
-5,13849651.51382483,1
-5,13849653.846145317,1
-5,13849671.58392391,1
-5,13849679.566978445,1
-5,13849680.38324834,1
-5,13849696.117945654,1
-5,13849700.010498378,1
-5,13849706.24567188,1
-5,13849708.599782715,1
-5,13849710.02219851,1
-5,13849721.37460711,1
-5,13849729.23542302,1
-5,13849737.971740076,1
-5,13852068.434441112,1
-5,13853272.407257296,1
-5,13853300.044173134,1
-5,13853326.984253807,1
-5,13853333.44349767,1
-5,14113513.148260972,1
-5,14114696.054146582,1
-5,14114712.148260972,1
-5,14244106.916632216,1
-5,14244118.995397635,1
-5,14244152.59886673,2
-5,14244152.801983664,1
-5,14244155.054146582,1
-5,14244171.148260972,1
-5,14244187.892816184,1
-5,15108703.532530311,1
-5,15108715.994359517,1
-5,15108723.848846078,1
-5,15108723.909706052,1
-5,15108723.93860895,1
-5,15108724.545281857,1
-5,15108727.50387309,1
-5,15108727.882297,1
-5,15108729.818144236,1
-5,15108732.727916991,1
-5,15108738.548162023,1
-5,15108739.977352133,1
-5,15108753.03624054,1
-5,15108771.979144592,1
-5,15108777.626752665,1
-5,15108784.091452518,2
-5,15108785.874329513,1
-5,15108790.795327319,1
-5,15108800.604877565,1
-5,15111343.795480844,1
-5,15112664.22763863,1
-5,15112691.048188874,1
-5,15112694.54073296,2
-5,15112695.099368827,1
-5,15112696.921110876,1
-5,15112702.695306536,1
-5,15112720.43736779,1
-5,15396528.39165958,1
-5,15396573.114846539,1
-5,15397839.081663704,1
-5,15539057.336623007,1
-5,15539067.081663704,1
-5,15539075.65330916,1
-5,15539095.88901197,1
-5,15682938.660580192,1
-5,15682964.604877565,1
-5,15682966.897394668,1
-5,15682992.628308928,1
-5,16367766.44773915,1
-5,16367775.12428956,1
-5,16367775.743889477,1
-5,16367783.49458911,1
-5,16367787.111709436,1
-5,16367793.871910075,1
-5,16367794.961882358,2
-5,16367797.615306813,1
-5,16367799.833695786,1
-5,16367801.72546481,1
-5,16367827.46695263,1
-5,16367829.147532938,1
-5,16367830.271111675,1
-5,16367831.316990295,1
-5,16367833.038287837,2
-5,16367833.961882358,1
-5,16367842.512315387,1
-5,16367852.715444766,1
-5,16367852.915619345,1
-5,16367862.005499931,1
-5,16367864.326562455,1
-5,16367872.330238272,1
-5,16370656.186150111,1
-5,16372079.320661621,1
-5,16372085.83579404,1
-5,16679552.212225841,1
-5,16681014.679734286,1
-5,16833986.10476179,1
-5,16833986.507631212,1
-5,16833998.70775159,1
-5,16834018.83656408,2
-5,16835441.052204613,1
-5,16989847.394073308,1
-5,16989850.298961874,1
-5,16989861.41453678,1
-5,17626834.826157987,1
-5,17626843.92218401,1
-5,17626850.021636717,1
-5,17626852.97538556,2
-5,17626855.015903156,1
-5,17626857.82940149,1
-5,17626861.806189027,1
-5,17626863.47357749,1
-5,17626865.176154386,1
-5,17626875.40810275,1
-5,17626878.436680492,1
-5,17626880.97538556,1
-5,17626881.32088651,1
-5,17626896.189743467,1
-5,17626900.809002023,1
-5,17626901.907962687,1
-5,17626904.245585117,1
-5,17626908.64452429,1
-5,17626918.385863595,1
-5,17626930.89014418,1
-5,17631482.393441763,1
-5,17631492.94002794,1
-5,17631507.343595754,1
-5,17964108.88163891,1
-5,17964145.76194099,1
-5,18128861.36267983,1
-5,18128877.62252997,1
-5,18128889.47357749,1
-5,18128894.078497734,1
-5,18128922.020706482,2
-5,18128954.86571239,1
-5,18130475.056220353,1
-5,18295242.201741014,1
-5,18295280.800654296,2
-5,18296750.708947297,1
-5,18296834.800654296,2
-5,18885879.66566289,1
-5,18885911.089675765,1
-5,18885946.15989624,1
-5,18885947.41755657,1
-5,18885956.862538006,1
-5,18885958.973627385,1
-5,18885960.274725143,1
-5,18885984.056282423,1
-5,18885988.744159147,1
-5,18886001.006096955,1
-5,18886006.68873647,1
-5,18890830.534548286,1
-5,18890846.545300674,1
-5,18890849.15458818,1
-5,18890877.283440832,1
-5,18890909.60476955,1
-5,19247357.94474934,1
-5,19423794.06038458,1
-5,19423850.812132057,1
-5,19423870.111264963,1
-5,19425499.148284603,1
-5,19603683.4259162,1
-5,19603687.59291189,1
-5,20144936.641471736,1
-5,20144938.376707084,1
-5,20144959.951353487,1
-5,20144971.89565415,1
-5,20144991.96496533,1
-5,20145019.702352766,1
-5,20145028.465825103,1
-5,20145048.165772684,1
-5,20145061.1606153,1
-5,20145067.80650342,1
-5,20150240.73305231,1
-5,20150244.491503578,1
-5,20150248.577788677,1
-5,20150255.390141904,1
-5,20150265.566382993,1
-5,20150270.593742047,1
-5,20528744.645001944,1
-5,20530464.16652169,1
-5,20530488.645001944,1
-5,20718732.140488565,1
-5,20718756.15218475,1
-5,20718775.54660682,1
-5,20718783.836596042,1
-5,20718792.645001944,1
-5,20720553.735362012,1
-5,20908848.3734183,1
-5,20908892.486462053,1
-5,20910565.245211653,1
-5,20910619.80650342,1
-5,21403980.979591504,1
-5,21403995.60762003,1
-5,21404014.979591504,1
-5,21404025.10645767,1
-5,21404025.140538823,2
-5,21404032.701632533,1
-5,21404058.430456556,1
-5,21404063.209839053,1
-5,21404075.4741963,1
-5,21404076.10645767,1
-5,21404083.496249814,1
-5,21404084.144510116,1
-5,21404087.41452577,1
-5,21404103.046838343,1
-5,21404107.112821937,1
-5,21404111.21289107,1
-5,21404115.39712008,1
-5,21404115.658886835,1
-5,21407719.93176327,1
-5,21407735.016940802,1
-5,21409596.934989158,1
-5,21409639.176400468,1
-5,21409642.496249814,1
-5,21409646.41452577,1
-5,21409647.444688495,1
-5,21409687.7029377,1
-5,22013694.720044717,1
-5,22013707.888883296,1
-5,22013711.124090936,1
-5,22015618.7029377,1
-5,22217512.738633476,1
-5,22663073.207241707,1
-5,22663074.743096888,1
-5,22663076.528047916,1
-5,22663085.50174699,1
-5,22663086.54921726,1
-5,22663104.7750402,1
-5,22663121.46566106,1
-5,22663121.50174699,1
-5,22663132.75570725,1
-5,22663139.195518088,1
-5,22663146.10808826,1
-5,22663157.149053242,1
-5,22663160.163280804,1
-5,22663168.5429598,1
-5,22663172.295929108,1
-5,22663181.067538906,1
-5,22663181.344703708,1
-5,22663201.40731635,1
-5,22666998.491539277,1
-5,22668991.848239213,1
-5,22669037.07228331,1
-5,22669052.940128997,1
-5,22669062.63717878,1
-5,23096771.979963742,1
-5,23308568.50786983,1
-5,23308634.295929108,1
-5,23308635.366684522,1
-5,23308671.73369921,1
-5,23310664.846092,1
-5,23522504.17226981,1
-5,23524401.971624836,1
-5,23524450.846092,1
-5,23524502.17226981,1
-5,23922096.506602272,1
-5,23922102.129732262,1
-5,23922139.43548884,1
-5,23922145.824864455,1
-5,23922147.109116852,1
-5,23922149.19578262,1
-5,23922149.854993433,1
-5,23922192.52120924,1
-5,23922193.39676019,1
-5,23922209.836315382,1
-5,23922223.628700607,1
-5,23922227.12925197,1
-5,23922244.88435506,1
-5,23928371.858019955,1
-5,23928386.10191838,1
-5,23928410.463675495,1
-5,23928419.93378735,1
-5,23928437.37509222,1
-5,23928459.737957735,1
-5,24379878.03608482,1
-5,24379902.27245954,1
-5,24603473.926178,1
-5,24603489.54094546,1
-5,24603514.39676019,1
-5,24603555.9934578,1
-5,24605636.93378735,1
-5,24831317.67235196,1
-5,24831364.837541558,1
-5,25181194.624310717,1
-5,25181213.65913474,2
-5,25181260.54071105,1
-5,25181270.972235844,1
-5,25181279.487677377,1
-5,25181280.699633524,1
-5,25181312.716337454,1
-5,25181318.658878863,2
-5,25187776.394506264,1
-5,25187777.032185666,1
-5,25187822.135827444,1
-5,25187832.419202518,1
-5,25660920.045745052,1
-5,25663144.25966579,1
-5,25898439.442080688,1
-5,25898491.056252427,1
-5,25900670.50924984,1
-5,25900692.419202518,1
-5,26136101.71384821,2
-5,26138209.842679396,1
-5,26138218.72856361,1
-5,26138219.206117578,1
-5,26440204.80742014,1
-5,26440204.9627081,1
-5,26440252.24178199,1
-5,26440293.20928354,1
-5,26440300.991213664,2
-5,26440318.24689124,1
-5,26440319.116055902,1
-5,26440338.671838004,1
-5,26440344.7846152,1
-5,26440378.402154326,1
-5,26447157.322945748,1
-5,26447196.228104435,1
-5,26447201.084712334,1
-5,26447273.84667737,1
-5,26944012.52264908,1
-5,26946186.938131295,1
-5,26946269.55577095,1
-5,27193334.71036623,1
-5,27193335.938131295,1
-5,27193336.485639088,2
-5,27193415.65906505,1
-5,27193450.52264908,1
-5,27699314.186741788,1
-5,27699319.504250236,1
-5,27699352.2682533,1
-5,27699354.727508277,1
-5,27699362.99079527,1
-5,27699381.068171777,1
-5,27699412.0124163,1
-5,27699421.04439702,1
-5,27706615.528776616,1
-5,28229410.150319558,1
-5,28488227.276017856,1
-5,28488228.2682533,1
-5,28488301.865055744,1
-5,28490732.55081742,1
-5,28490747.08834627,1
-5,28751999.504103616,1
-5,28752063.536445115,1
-5,28752106.811890222,1
-5,28958418.35401643,1
-5,28958423.710428346,1
-5,28958448.237035215,1
-5,28958456.610250004,1
-5,28958467.722558275,1
-5,28958474.311840903,1
-5,28958478.857123587,1
-5,28958486.18917555,1
-5,28958491.36794261,1
-5,28958507.17579823,1
-5,28958525.855884492,1
-5,28963495.445269153,1
-5,28965985.749223884,1
-5,29510099.3867892,1
-5,29512491.15093805,1
-5,29783177.551286656,1
-5,29783207.667347528,1
-5,29783234.385942854,1
